server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
object/static/structure/general/escape_pod_door.iff	0	4020.7	36.4165	2675.23	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3725.24	53.5741	2208.5	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3722.01	52.3428	2205.04	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3838.57	48.0686	2342.1	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3835.34	47.0657	2338.63	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3451.97	62.4976	2384.07	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3448.73	63.171	2380.61	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3553.23	57.3694	2257.6	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3550	58.0158	2254.13	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3772.36	61.6841	3198.58	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3769.13	61.7241	3195.12	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3938.34	61.7227	3354.23	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3935.11	61.6754	3350.77	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4184.59	54.8771	3370.77	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	4181.36	54.5548	3367.31	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4301.48	66.1043	3173.01	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	4298.25	64.4321	3169.55	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4148.6	36.6126	2983.98	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	4145.36	36.2155	2980.51	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4105.09	44.7703	2794.85	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	4101.85	44.0394	2791.39	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4005.39	38.0928	2626.38	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	4002.16	38.243	2622.91	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3658.82	56.1316	2905.52	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3655.58	57.0892	2902.06	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3833	49.048	3074.82	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3829.77	49.1456	3071.35	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3855.75	39.0635	2890.33	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4069.36	33.191	2811.4	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3795.36	36.1171	2691.77	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3706.48	47.0455	2818.94	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3621.49	44.7159	2644.46	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3776.32	37.0672	2562.81	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3947.3	34.8837	2617.14	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3820.76	38.8557	2482.92	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3790.98	36.0029	2645	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3848.11	34.4531	2735.09	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3705.31	52.7677	2937.2	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3752.84	56.716	3059.26	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3865.42	52.133	3222.2	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4054.24	48.9788	3258.14	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4256.66	53.5954	3306.56	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3784.68	50.0462	3015.12	0.788394	-0.325423	-0.505985	-0.128505		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3836.79	61.5701	3279.65	0.788394	-0.325423	-0.505985	-0.128505		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4028.42	67.954	3406.75	0.788394	-0.325423	-0.505985	-0.128505		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4268.88	55.7093	3307.42	0.788394	-0.325423	-0.505985	-0.128505		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4191.5	58.4795	2893.31	0.788394	-0.325423	-0.505985	-0.128505		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4187.97	38.211	3144.92	0.788394	-0.325423	-0.505985	-0.128505		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3795.99	48.561	3008.61	0.788394	-0.325423	-0.505985	-0.128505		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3934.46	34.3677	2673.66	0.788394	-0.325423	-0.505985	-0.128505		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3656.45	43.5853	2690.22	0.788394	-0.325423	-0.505985	-0.128505		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3642.96	41.8649	2488.35	0.788394	-0.325423	-0.505985	-0.128505		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3481.03	54.8537	2509.36	0.788394	-0.325423	-0.505985	-0.128505		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3481.4	56.9516	2409.88	0.788394	-0.325423	-0.505985	-0.128505		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3730.96	46.3755	2311.35	0.788394	-0.325423	-0.505985	-0.128505		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3614.3	55.6615	2227.21	0.788394	-0.325423	-0.505985	-0.128505		buildoutObjectId|0|0|$|
object/static/structure/general/all_sign_shop_s04.iff	0	2540.04	122.008	12682.1	-0.382683	0	0.92388	0		buildoutObjectId|0|0|$|
object/static/structure/general/empty_pallet.iff	0	2535.81	121.468	12703.5	1	0	0	0		buildoutObjectId|0|0|$|
object/static/structure/general/empty_pallet.iff	0	2536.48	121.42	12706.6	1	0	0	0		buildoutObjectId|0|0|$|
object/static/item/item_container_electronics.iff	0	2536.96	121.555	12707.1	1	0	0	0		buildoutObjectId|0|0|$|
object/static/item/item_container_electronics.iff	0	2536.93	122.32	12707.1	1	0	0	0		buildoutObjectId|0|0|$|
object/static/item/item_container_inorganic_chemicals.iff	0	2537.05	121.555	12705.7	0.707388	0	0.706825	0		buildoutObjectId|0|0|$|
object/static/item/item_container_energy_solid.iff	0	2535.93	121.555	12706.4	1	0	0	0		buildoutObjectId|0|0|$|
object/static/item/item_container_energy_solid.iff	0	2535.92	121.555	12707.5	1	0	0	0		buildoutObjectId|0|0|$|
object/static/item/item_container_energy_solid.iff	0	2535.93	121.555	12706.9	1	0	0	0		buildoutObjectId|0|0|$|
object/static/item/item_newbie_crate.iff	0	2535.34	121.602	12704.1	1	0	0	0		buildoutObjectId|0|0|$|
object/static/item/item_newbie_crate.iff	0	2536.42	121.602	12703	1	0	0	0		buildoutObjectId|0|0|$|
object/static/item/item_newbie_crate.iff	0	2536.42	121.602	12704.1	1	0	0	0		buildoutObjectId|0|0|$|
object/static/item/item_newbie_crate.iff	0	2535.35	121.602	12703	1	0	0	0		buildoutObjectId|0|0|$|
object/static/item/item_newbie_crate.iff	0	2536.41	122.602	12704	1	0	0	0		buildoutObjectId|0|0|$|
object/static/item/item_newbie_crate.iff	0	2535.34	122.602	12703	1	0	0	0		buildoutObjectId|0|0|$|
object/static/item/item_newbie_crate.iff	0	2536.42	122.602	12703	1	0	0	0		buildoutObjectId|0|0|$|
object/static/item/item_newbie_crate.iff	0	2535.33	122.602	12704.1	1	0	0	0		buildoutObjectId|0|0|$|
object/static/item/item_organic_container.iff	0	2535.81	121.555	12705.8	1	0	0	0		buildoutObjectId|0|0|$|
object/static/structure/general/slab_concrete_imperial.iff	0	2588	110	12736	0.989506	0	-0.144492	0		buildoutObjectId|0|0|$|
object/mobile/snorbal_matriarch.iff	0	13325.5	75	3588.46	0.708139	0	-0.706074	0	theme_park.stp.invuln	buildoutObjectId|0|0|stp.npc.name|4|Lumpy|$|
object/mobile/snorbal_hue.iff	0	13327	75	3593.74	-0.649908	0	0.760013	0	theme_park.stp.invuln	buildoutObjectId|0|0|stp.npc.name|4|Shiny|$|
object/mobile/dressed_governor.iff	0	13179.2	75	3588.77	0.479188	0	0.877712	0	theme_park.stp.invuln	buildoutObjectId|0|0|stp.npc.name|4|Jerooba Vir (a Dim-U Scholar)|$|
object/mobile/dressed_commoner_tatooine_aqualish_male_08.iff	0	13266.1	75	3526.59	0.747339	0	0.664443	0	systems.combat.credit_for_kills:theme_park.stp.shady	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_commoner_fat_human_female_02.iff	0	13309.2	75	3529.63	0.924325	0	-0.381606	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_collection_npc_male_ithorian_02.iff	0	13321.9	75	3530.58	-0.0998085	0	0.995007	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_combatmedic_trainer_human_male_01.iff	0	13310.4	75	3525.4	0.980851	0	-0.194762	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_collection_npc_female_human_01.iff	0	13269.5	75	3532.44	0.691859	0	0.722033	0	theme_park.stp.invuln	buildoutObjectId|0|0|stp.npc.name|4|a merchant|$|
object/mobile/dressed_marooned_pirate_captain_hum_m.iff	0	13309.9	75	3526.2	0.697592	0	0.716495	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_selonian_m_05.iff	0	13270.5	75	3494.38	-0.474145	0	0.880447	0	systems.combat.credit_for_kills:theme_park.stp.shady	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_selonian_f_03.iff	0	13269.9	74.9997	3492.07	0.99994	0	-0.010931	0	theme_park.stp.invuln	buildoutObjectId|0|0|stp.npc.name|4|an information broker|$|
object/mobile/dressed_shoartu_warrior_02.iff	0	13275	75	3519.3	0.98295	0	-0.183875	0	theme_park.stp.invuln	buildoutObjectId|0|0|stp.npc.name|4|Taobacca|$|
object/mobile/dressed_tailor_trainer_02.iff	0	13317.3	75	3526.42	0.822952	0	0.568111	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_tatooine_gunrunner.iff	0	13309	75	3530.88	0.284241	0	0.958753	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_tatooine_fixer.iff	0	13313.4	75	3522.48	0.0016005	0	0.999999	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_tatooine_jabba_scout.iff	0	13310.6	75	3526.52	-0.368216	0	0.92974	0	systems.combat.credit_for_kills:theme_park.stp.shady	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_commoner_tatooine_aqualish_male_08.iff	0	13267.6	75	3526.55	-0.587496	0	0.809228	0	systems.combat.credit_for_kills:theme_park.stp.shady	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_tatooine_squatter.iff	0	13220.7	74.9772	3469.13	0.785128	0	0.619334	0	theme_park.stp.invuln	buildoutObjectId|0|0|stp.npc.name|4|Wendle's Mechanic|$|
object/static/structure/general/old_safe.iff	0	13203.9	74.7874	3699.89	0.382683	0	0.92388	0		buildoutObjectId|0|0|$|
object/static/structure/general/old_safe.iff	0	13203.3	74.785	3699.37	0.382683	0	0.92388	0		buildoutObjectId|0|0|$|
object/static/structure/general/locked_container.iff	0	13202.8	74.7819	3698.69	0.453596	0	0.891207	0		buildoutObjectId|0|0|$|
object/static/structure/general/locked_container.iff	0	13202.8	74.7819	3698.67	0.453596	0	0.891207	0		buildoutObjectId|0|0|$|
object/tangible/tcg/series7/garage_display_vehicles/hoverlifter_speeder.iff	0	13177	75	3563	0.707107	0	0.707107	0		buildoutObjectId|0|0|$|
object/static/worldbuilding/building/frn_tech_droid_rack_arm.iff	0	13177	75.6245	3558	0.707117	0	-0.707096	0		buildoutObjectId|0|0|$|
object/static/worldbuilding/building/frn_tech_droid_rack_base.iff	0	13174	76.0383	3556	-1.3411e-07	0.707107	1.3411e-07	-0.707107		buildoutObjectId|0|0|$|
object/static/worldbuilding/building/frn_tech_droid_rack_base.iff	0	13174	75.9617	3556	-0.707107	0	0.707107	0		buildoutObjectId|0|0|$|
object/static/worldbuilding/camping/camping_cot.iff	0	13350.3	74.9746	3500.43	0.710922	0	0.70327	0		buildoutObjectId|0|0|$|
object/static/worldbuilding/camping/camping_cot.iff	0	13351.8	74.9844	3502.16	0.99955	0	-0.0299987	0		buildoutObjectId|0|0|$|
object/static/worldbuilding/camping/frn_all_glow_lantern_s2.iff	0	13351	74.9824	3501.34	-0.289978	0	0.957034	0		buildoutObjectId|0|0|$|
object/static/worldbuilding/camping/frn_all_exceptional_meat_rack.iff	0	13351.5	74.9813	3498.73	0.991562	0	0.129634	0		buildoutObjectId|0|0|$|
object/static/worldbuilding/camping/eqp_camping_chair_s2.iff	0	13353.1	74.9819	3500.71	-0.514819	0	0.857299	0		buildoutObjectId|0|0|$|
object/static/worldbuilding/camping/eqp_camping_chair_s2.iff	0	13353.1	74.9807	3499.4	0.828148	0	-0.56051	0		buildoutObjectId|0|0|$|
object/static/structure/general/planter_generic_style_3.iff	0	13260	0.00469971	3469	0	0	1	0		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_wall_4x16_s01.iff	0	13255.1	75	3870.63	-0.655918	0	0.754832	0		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13256.2	75	3862.63	0.99639	0	-0.0848976	0		buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_wall_4x16_s01.iff	0	13257.4	75	3854.52	-0.655918	0	0.754832	0		buildoutObjectId|0|0|$|
object/building/taanab/filler_block_taanab_64x32_s02.iff	0	13534.3	74.3807	3623.2	0.952578	0	0.304295	0	structure.filler.filler	buildoutObjectId|0|0|$|
object/tangible/terminal/terminal_bazaar.iff	0	13215	75	3590	0.707112	0	0.707101	0	terminal.bazaar:planet_map.map_loc:planet_map.map_loc_attach	buildoutObjectId|0|0|$|
object/tangible/terminal/terminal_bazaar.iff	0	13215	75	3586	0.707116	0	0.707097	0	terminal.bazaar:planet_map.map_loc:planet_map.map_loc_attach	buildoutObjectId|0|0|$|
object/tangible/terminal/terminal_bazaar.iff	0	13239	75	3610	1.87554e-06	0	1	0	terminal.bazaar:planet_map.map_loc:planet_map.map_loc_attach	buildoutObjectId|0|0|$|
object/tangible/terminal/terminal_bazaar.iff	0	13235	75	3610	7.50214e-06	0	1	0	terminal.bazaar:planet_map.map_loc:planet_map.map_loc_attach	buildoutObjectId|0|0|$|
object/tangible/terminal/terminal_bazaar.iff	0	13259	75	3586	-0.707105	0	0.707108	0	terminal.bazaar:planet_map.map_loc:planet_map.map_loc_attach	buildoutObjectId|0|0|$|
object/tangible/terminal/terminal_bazaar.iff	0	13259	75	3590	-0.707101	0	0.707112	0	terminal.bazaar:planet_map.map_loc:planet_map.map_loc_attach	buildoutObjectId|0|0|$|
object/tangible/terminal/terminal_bazaar.iff	0	13235	75	3566	1	0	0	0	terminal.bazaar:planet_map.map_loc:planet_map.map_loc_attach	buildoutObjectId|0|0|$|
object/tangible/terminal/terminal_bazaar.iff	0	13239	75	3566	1	0	0	0	terminal.bazaar:planet_map.map_loc:planet_map.map_loc_attach	buildoutObjectId|0|0|$|
object/tangible/crafting/station/public_weapon_station.iff	0	13288	0	3654	0.707107	0	0.707107	0	systems.crafting.base_station	buildoutObjectId|0|0|crafting.private|0|0|crafting.station|0|1|crafting.type|0|526369|$|
object/tangible/crafting/station/public_space_station.iff	0	13205.1	75	3689.69	-0.380556	0	0.924758	0	systems.crafting.base_station	buildoutObjectId|0|0|crafting.private|0|0|crafting.station|0|1|crafting.type|0|393216|$|
object/tangible/crafting/station/public_weapon_station.iff	0	13273.2	75	3599.73	1	0	0	0	systems.crafting.base_station	buildoutObjectId|0|0|crafting.private|0|0|crafting.station|0|1|crafting.type|0|526369|$|
object/tangible/crafting/station/public_structure_station.iff	0	13174.7	75	3578.84	0.707107	0	0.707107	0	systems.crafting.base_station	buildoutObjectId|0|0|crafting.private|0|0|crafting.station|0|1|crafting.type|0|1536|$|
object/tangible/crafting/station/public_food_station.iff	0	13174.7	75	3574.31	0.707111	0	0.707102	0	systems.crafting.base_station	buildoutObjectId|0|0|crafting.private|0|0|crafting.station|0|1|crafting.type|0|8644|$|
object/tangible/crafting/station/public_clothing_station.iff	0	13175	75	3582.53	2.95028e-07	0	1	0	systems.crafting.base_station	buildoutObjectId|0|0|crafting.private|0|0|crafting.station|0|1|crafting.type|0|10|$|
object/building/poi/generic_flatten_medium.iff	0	2388.6	32.2682	1847.26	1	0	0	0		buildoutObjectId|0|0|$|
object/building/endor/endr_lake_rail16m.iff	0	2382	32.2681	1862	1	0	0	0		buildoutObjectId|0|0|$|
object/building/endor/endr_lake_rail16m.iff	0	2374	32.2681	1854	-0.707107	0	0.707107	0		buildoutObjectId|0|0|$|
object/building/endor/endr_lake_rail16m.iff	0	2390	32.2681	1846	0	0	1	0		buildoutObjectId|0|0|$|
object/building/endor/endr_lake_rail16m.iff	0	2398	32.2681	1854	0.707105	0	0.707108	0		buildoutObjectId|0|0|$|
object/building/endor/endr_lake_rail8m.iff	0	2394	32.2681	1862	1	0	0	0		buildoutObjectId|0|0|$|
object/building/endor/endor_tiki_torch.iff	0	2382	32.2682	1846	1	0	0	0	structure.filler.filler	buildoutObjectId|0|0|$|
object/building/endor/endor_tiki_torch.iff	0	2374	32.2682	1846	1	0	0	0	structure.filler.filler	buildoutObjectId|0|0|$|
object/mobile/bantha.iff	0	2378.85	32.2683	1860.35	0.803896	0	-0.59477	0	theme_park.stp.invuln	buildoutObjectId|0|0|$|
object/mobile/bantha.iff	0	2393.72	32.2683	1855.7	0.99535	0	-0.0963281	0	theme_park.stp.invuln	buildoutObjectId|0|0|$|
object/mobile/bantha.iff	0	2385.11	32.2683	1851.38	0.960096	0	0.279671	0	theme_park.stp.invuln	buildoutObjectId|0|0|$|
object/mobile/bantha.iff	0	2378.52	32.2683	1855.48	-0.497609	0	0.867402	0	theme_park.stp.invuln	buildoutObjectId|0|0|$|
object/building/corellia/filler_block_corellia_64x32_s02.iff	0	13469.8	75	3783.03	1	0	0	0	structure.filler.filler	buildoutObjectId|0|0|$|
object/building/corellia/filler_block_corellia_64x32_s02.iff	0	13458.3	75	3832.74	0.972514	0	-0.232843	0	structure.filler.filler	buildoutObjectId|0|0|$|
object/building/corellia/filler_block_corellia_64x32_s02.iff	0	13425.2	75	3868.44	0.860269	0	-0.509841	0	structure.filler.filler	buildoutObjectId|0|0|$|
object/building/corellia/filler_slum_16x16_s01.iff	0	13385.7	75	3862.93	0.995491	0	0.0948572	0	structure.filler.filler	buildoutObjectId|0|0|$|
object/building/corellia/filler_slum_16x16_s01.iff	0	13388.7	75	3883.22	0.995491	0	0.094857	0	structure.filler.filler	buildoutObjectId|0|0|$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13416.5	75	3883.29	1	0	0	0		$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13448.5	75	3883.29	1	0	0	0		$|
object/static/structure/corellia/corl_imprv_wall_4x32_s01.iff	0	13432.5	75.0137	3883.29	1	0	0	0		$|
object/tangible/terminal/terminal_city_junk_dealer.iff	0	13420.8	75	3884.21	1	0	0	0	terminal.terminal_city_junk_dealer:planet_map.map_loc:planet_map.map_loc_attach	$|
object/tangible/terminal/terminal_mission_entertainer.iff	0	13421.9	75	3884.16	1	0	0	0	systems.missions.base.mission_terminal:planet_map.map_loc:planet_map.map_loc_attach	intEntertainer|0|1|$|
object/static/structure/corellia/corl_imprv_wall_4x16_s01.iff	0	13268.8	75	3817.31	-0.548357	0	0.836244	0		$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13265.4	75	3824.8	0.844376	0	0.535752	0		$|
object/static/structure/corellia/corl_imprv_wall_4x16_s01.iff	0	13262.2	75	3832.2	-0.548357	0	0.836244	0		$|
object/static/structure/corellia/corl_imprv_arch_sm_s01.iff	0	13258.9	75	3843.32	-0.690872	0	0.722977	0		$|
object/static/structure/corellia/corl_imprv_wall_4x16_s01.iff	0	13321.8	75	3718.23	-0.0803118	0	0.99677	0		$|
object/static/structure/corellia/corl_imprv_wall_4x32_s01.iff	0	13298.8	75	3736.47	0.879206	0	0.476441	0		$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13297.6	75	3738.19	-0.51679	0	0.856112	0		$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13271.8	75	3810.43	-0.574785	0.0108957	0.818226	-0.00303164		$|
object/static/structure/corellia/corl_imprv_wall_4x32_s01.iff	0	13275.1	75	3795.11	0.779712	0	0.626139	0		$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13278.8	75.7589	3779.05	-0.607046	0.0110084	0.794586	-0.00259351		$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13290.4	75.064	3749.39	-0.51186	0.0106384	0.858994	-0.00383926		$|
object/static/structure/corellia/corl_imprv_wall_4x32_s01.iff	0	13284.6	75	3764.1	0.82725	0	0.561833	0		$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13329.7	75	3716.93	0.751805	0	-0.659385	0		$|
object/static/structure/corellia/corl_imprv_wall_4x16_s01.iff	0	13337.9	75	3715.72	-0.0803118	0	0.99677	0		$|
object/static/structure/corellia/corl_imprv_arch_sm_s01.iff	0	13310.6	75	3721.47	-0.259684	0	0.965694	0		$|
object/static/structure/corellia/corl_imprv_wall_4x16_s01.iff	0	13352	75	3710.33	-0.276739	0	0.960945	0		$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13359.1	75	3706.01	0.822502	0	-0.568762	0		$|
object/static/structure/corellia/corl_imprv_wall_4x16_s01.iff	0	13366.7	75	3705.96	-0.000398734	0	0.999999	0		$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13504.2	75	3700.02	0.999824	-0.00885	-0.014997	-0.007042		$|
object/static/structure/corellia/corl_imprv_wall_4x32_s01.iff	0	13520.5	74.9992	3701.28	0.998988	0	-0.044983	0		$|
object/static/structure/corellia/corl_imprv_column_s02.iff	0	13374.9	75	3706.03	-0.696707	0	0.717356	0		$|
object/building/taanab/hotel_taanab.iff	0	13532.3	75	3727.67	0.99955	0	-0.0299955	0	planet_map.map_loc:systems.event_perk.promoter_hotel_spawner	event_perk.promoter|6|561511202|healing.canhealshock|0|1|portalProperty.crc|0|571621382|safeLogout|0|1|$|
object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
object/tangible/spawning/static_npc/event_promoter_neutral.iff	10	-23	1.6	-15	1	0	0	0	systems.event_perk.promoter_spawner	npc_name|4|An Event Promoter|promoter_type|4|neutral|quest_script|4|systems.event_perk.promoter|spawns|4|commoner|$|
object/building/taanab/filler_slum_16x32_s02.iff	0	13424.3	75	3837.05	1	0	0	0	structure.filler.filler	$|
object/building/taanab/filler_slum_16x32_s02.iff	0	13440.3	75	3837.05	0	0	1	0	structure.filler.filler	$|
object/building/taanab/salon_taanab.iff	0	13267.8	75	3856.39	0.754836	0	0.655914	0	planet_map.map_loc	portalProperty.crc|0|2069257137|salon|0|1|$|
object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
object/building/taanab/hospital_taanab_s02.iff	0	13511	75	3907	0.941075	0	0.338197	0	planet_map.map_loc:npc.skillteacher.hospital_02_trainer_spawner:structure.municipal.hospital	healing.canhealwound|0|1|portalProperty.crc|0|1119574905|$|
object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
object/static/structure/corellia/corl_imprv_wall_4x16_s01.iff	0	13490	75	3917	0.942755	0	0.333487	0		$|
object/building/player/player_garage_corellia_style_01.iff	0	13576.4	74.9999	3738.89	0.989506	0	-0.144492	0	systems.vehicle_system.vehicle_garage:planet_map.map_loc_both	$|
